IsLandslide,Sort_Date,X,Y,geometry,Max_Rainfall_30day,Avg_Rainfall_30day,MapMethod,County,GlobalID,SM_Rate_2,Col_Date,Project,Confidence,OBJECTID,Fatalities,Quad,SM_Rate_1,Slp_Config,SM_Type_2,SM_Mat_1,SM_Mat_2,SM_Type_1,SM_State,Mvmnt_Date,Process_ID
0,2018-12-18 09:20:20,289565.7030422309,228141.9769110301,POINT (-82.53965346359305 35.755157883177525),23.059,2.557067,,,,,,,,,,,,,,,,,,,
0,2017-11-17 00:52:06,267151.70780258504,211174.89333103248,POINT (-82.78018175639544 35.594878104436255),52.155,4.2021,,,,,,,,,,,,,,,,,,,
0,2020-04-29 15:59:30,267633.52194188227,215663.4263903174,POINT (-82.77675243881312 35.63547318031842),61.047,4.2039332,,,,,,,,,,,,,,,,,,,
0,2018-06-05 17:02:45,297627.52076492447,222831.5047620895,POINT (-82.44852136460325 35.70987834920306),55.334,9.2188,,,,,,,,,,,,,,,,,,,
0,2021-12-15 17:25:10,296768.4878471714,196040.35364425677,POINT (-82.4477281295075 35.4682612508409),7.0309997,0.40415,,,,,,,,,,,,,,,,,,,
0,2017-11-28 21:34:37,282764.39093243034,206995.0136206504,POINT (-82.60631856560106 35.56246144401474),39.403,2.4836,,,,,,,,,,,,,,,,,,,
0,2021-12-30 02:48:50,300177.2599256228,215329.19244520125,POINT (-82.41750538028111 35.64308964148854),9.564,0.57735664,,,,,,,,,,,,,,,,,,,
0,2017-02-14 23:14:33,287855.1961629901,194376.6811604608,POINT (-82.54522458368888 35.450444441908836),41.964,2.4444335,,,,,,,,,,,,,,,,,,,
0,2019-12-22 15:53:06,298843.41885343415,209286.9704263076,POINT (-82.42992073659518 35.58824357306753),42.703,4.2272663,,,,,,,,,,,,,,,,,,,
0,2017-10-18 12:36:12,271992.3493229556,223177.65924935855,POINT (-82.7317766113951 35.70464162426728),40.536,2.1010334,,,,,,,,,,,,,,,,,,,
0,2020-10-18 12:41:55,304307.948355871,222254.1331734181,POINT (-82.37451731776112 35.706746143533714),50.504,5.3816,,,,,,,,,,,,,,,,,,,
0,2018-04-27 07:35:16,290571.69142011966,209426.8205610155,POINT (-82.52119726614367 35.586893473817334),38.766,2.7475333,,,,,,,,,,,,,,,,,,,
0,2021-12-27 17:05:58,267100.69685084664,197948.22625584737,POINT (-82.7751945028742 35.475720793225605),14.486899,1.0051767,,,,,,,,,,,,,,,,,,,
0,2019-05-19 22:02:37,267104.2006332814,218388.5065648572,POINT (-82.78373928541998 35.659837058192785),65.23,6.5657,,,,,,,,,,,,,,,,,,,
0,2018-06-04 18:14:56,284201.97579311667,193096.21686332228,POINT (-82.58493424682239 35.43772703549023),58.79,12.225132,,,,,,,,,,,,,,,,,,,
0,2020-02-05 14:14:44,296830.48333557445,204631.03063258348,POINT (-82.45033482227502 35.54567146608687),47.138,3.6635332,,,,,,,,,,,,,,,,,,,
0,2020-04-14 01:02:52,269415.79234918347,219422.4598037967,POINT (-82.75865871923752 35.66994149483131),74.868,5.309767,,,,,,,,,,,,,,,,,,,
0,2019-01-23 08:40:04,303780.5449002297,211535.4612988252,POINT (-82.37631438057637 35.6100247108219),64.315,5.8363333,,,,,,,,,,,,,,,,,,,
0,2018-09-30 06:58:20,280311.6763841364,195494.62753160665,POINT (-82.62872132038987 35.458058802161865),34.627,4.5184,,,,,,,,,,,,,,,,,,,
0,2021-05-21 11:57:57,307301.77579457173,215498.9872315555,POINT (-82.33894008034743 35.64680424315143),19.3766,3.127423,,,,,,,,,,,,,,,,,,,
0,2019-08-01 01:36:40,288755.953494701,225609.16445015036,POINT (-82.54760114765162 35.73208233447402),50.9,4.3884664,,,,,,,,,,,,,,,,,,,
0,2018-09-22 06:15:55,305938.1394901694,217402.00979289704,POINT (-82.35470024329804 35.663533604155944),112.193,10.282667,,,,,,,,,,,,,,,,,,,
0,2020-11-24 00:32:53,298472.9905518534,199044.33388644672,POINT (-82.43010128998677 35.495855614511626),72.527,5.5285664,,,,,,,,,,,,,,,,,,,
0,2021-04-19 23:06:15,285845.62517962063,221739.07645708043,POINT (-82.57821126327913 35.69627997302279),57.5024,3.7045798,,,,,,,,,,,,,,,,,,,
0,2019-02-17 18:59:45,265545.9034812042,219440.78019839295,POINT (-82.80138274682933 35.66877858324948),20.626,2.8851666,,,,,,,,,,,,,,,,,,,
0,2018-03-16 23:06:57,283619.23303147923,224139.89328437115,POINT (-82.6037590984602 35.71718014801035),24.686,2.3114333,,,,,,,,,,,,,,,,,,,
0,2019-12-29 00:24:16,312957.1859961221,213027.37492935287,POINT (-82.27562058189852 35.626235942969),46.892,4.567633,,,,,,,,,,,,,,,,,,,
0,2018-10-24 15:09:20,295020.20716471673,211115.5840317018,POINT (-82.47279016435465 35.603518694476534),69.018,4.5117335,,,,,,,,,,,,,,,,,,,
0,2017-07-27 19:22:49,295052.9961631003,220336.00395053875,POINT (-82.47599118967241 35.686589224489886),25.098,3.9738998,,,,,,,,,,,,,,,,,,,
0,2017-02-21 17:59:42,293269.89815202216,230278.37641486523,POINT (-82.49955113174671 35.77558567626008),30.513,2.3555665,,,,,,,,,,,,,,,,,,,
0,2017-11-12 13:51:54,276202.6832523369,220628.58238229132,POINT (-82.68423524371693 35.6830983173819),75.566,5.300467,,,,,,,,,,,,,,,,,,,
0,2017-07-23 00:04:41,300995.54429584177,209176.0544303503,POINT (-82.40614384212734 35.58791218665026),29.779,4.858733,,,,,,,,,,,,,,,,,,,
0,2021-03-24 04:20:35,306456.71921938384,208689.4892348872,POINT (-82.34573285890897 35.58520260749927),29.0022,3.65662,,,,,,,,,,,,,,,,,,,
0,2020-11-14 04:21:32,319648.38946898264,202513.40578903785,POINT (-82.19804746227251 35.53347999748616),79.315,6.316467,,,,,,,,,,,,,,,,,,,
0,2021-05-01 04:38:57,313058.7396577496,222395.25442200448,POINT (-82.27791446224481 35.71065984203568),40.3695,3.0903802,,,,,,,,,,,,,,,,,,,
0,2017-02-01 10:19:35,310861.95070030005,222204.39045909143,POINT (-82.30210928141614 35.70828428187921),56.594,5.017667,,,,,,,,,,,,,,,,,,,
0,2020-04-29 12:54:25,297007.81538619235,211235.08680251407,POINT (-82.45091170449886 35.60521988966208),58.293,3.7783332,,,,,,,,,,,,,,,,,,,
0,2020-07-07 17:05:24,267617.9238032776,194364.93016134953,POINT (-82.7680004185078 35.443620516500125),12.171,2.521,,,,,,,,,,,,,,,,,,,
0,2018-10-30 14:06:13,282146.01503208856,204636.57235751787,POINT (-82.61218921527248 35.5410138018779),62.576,5.200866,,,,,,,,,,,,,,,,,,,
0,2017-09-08 06:53:07,294873.9878995816,194554.16893403852,POINT (-82.46801849062551 35.45427782082443),29.414,4.8144665,,,,,,,,,,,,,,,,,,,
0,2018-07-04 11:26:22,293583.13704552845,202184.39108550356,POINT (-82.48518150102068 35.522608392772334),33.531,4.179867,,,,,,,,,,,,,,,,,,,
0,2018-08-24 05:05:37,292670.11931039236,227691.4349989124,POINT (-82.50517082735317 35.752092143210206),41.431,5.618867,,,,,,,,,,,,,,,,,,,
0,2019-05-25 15:50:14,300457.8718929105,218604.9946880248,POINT (-82.41565293189014 35.67268653405367),49.901,4.3605,,,,,,,,,,,,,,,,,,,
0,2021-08-10 08:00:07,286751.4061245128,215787.8277622347,POINT (-82.56584737756764 35.64296538654205),23.574799,2.6049101,,,,,,,,,,,,,,,,,,,
0,2021-10-18 00:52:47,289230.0893147663,211949.81209238336,POINT (-82.53698407545556 35.60919133946637),52.059097,5.001863,,,,,,,,,,,,,,,,,,,
0,2017-08-04 13:35:40,261070.43721072492,217570.15151295063,POINT (-82.84998064692793 35.6503754120048),14.853,2.3660002,,,,,,,,,,,,,,,,,,,
0,2017-10-11 06:26:53,271940.7756022945,205642.95520063263,POINT (-82.72507651512126 35.54668036360773),42.813,3.0576663,,,,,,,,,,,,,,,,,,,
0,2021-02-04 20:00:01,302792.3401294827,200912.35878856768,POINT (-82.38322039812199 35.51402022313472),21.119,1.64973,,,,,,,,,,,,,,,,,,,
0,2017-04-01 16:57:51,294340.4252158123,232799.53252910724,POINT (-82.488697525224 35.798635384691956),32.041,3.9511,,,,,,,,,,,,,,,,,,,
0,2021-11-16 07:30:04,274170.1353511428,212613.67609420329,POINT (-82.70337259040448 35.610221977881395),14.5652,1.4248334,,,,,,,,,,,,,,,,,,,
0,2019-04-30 20:28:07,263117.7641575098,221585.25734002932,POINT (-82.82909763519048 35.68725307138324),64.857,5.781066,,,,,,,,,,,,,,,,,,,
0,2020-01-29 13:24:56,294424.89015212684,204597.95005167864,POINT (-82.47683776763732 35.544617040240915),47.138,4.5259333,,,,,,,,,,,,,,,,,,,
0,2017-06-30 07:02:59,282274.29914903303,202645.29086470412,POINT (-82.60997690297867 35.523118157799715),8.886,1.3324667,,,,,,,,,,,,,,,,,,,
0,2017-11-05 02:06:13,274123.6914793266,210497.0450807494,POINT (-82.70301357131616 35.59114049665067),88.676,6.6033664,,,,,,,,,,,,,,,,,,,
0,2017-06-05 19:58:12,301162.482642568,212799.98953286745,POINT (-82.40567443724615 35.62061040708604),36.626,5.476934,,,,,,,,,,,,,,,,,,,
0,2018-03-04 13:06:03,306341.54989334213,223893.8482513999,POINT (-82.35266820970456 35.722138397377385),59.609,6.5534,,,,,,,,,,,,,,,,,,,
0,2020-06-22 16:05:52,309441.43679327134,198124.02784937632,POINT (-82.30893037466576 35.490919936528705),10.656,3.1727667,,,,,,,,,,,,,,,,,,,
0,2021-02-23 08:32:16,307292.08575269795,217037.46136377376,POINT (-82.33961847433005 35.66066093622053),25.821,4.4483533,,,,,,,,,,,,,,,,,,,
0,2020-06-24 18:39:17,295808.48625471006,218307.39209112377,POINT (-82.46686667390831 35.66855314519557),31.788,3.2460663,,,,,,,,,,,,,,,,,,,
0,2017-12-25 21:14:01,317895.5608243001,203735.13651114597,POINT (-82.21780350411598 35.54397651615131),22.712,2.2127664,,,,,,,,,,,,,,,,,,,
0,2020-01-09 18:58:09,275517.8842169515,221092.5065125824,POINT (-82.69198625455454 35.68704783349028),22.077,3.6425004,,,,,,,,,,,,,,,,,,,
0,2021-03-28 13:54:16,294496.6340422133,219322.92251301857,POINT (-82.48174187049185 35.67728750009653),63.070797,5.1721964,,,,,,,,,,,,,,,,,,,
0,2019-11-01 08:17:00,300563.60961106914,210078.14163755477,POINT (-82.41124944853783 35.595905089403566),48.151,4.672834,,,,,,,,,,,,,,,,,,,
0,2020-02-03 06:13:54,302871.58543652843,216893.38570746803,POINT (-82.38835992744217 35.65801302627725),50.024,4.5160666,,,,,,,,,,,,,,,,,,,
0,2018-01-24 23:37:19,307420.7594237299,228549.31194607177,POINT (-82.34247841008101 35.76440472162562),59.713,3.8472667,,,,,,,,,,,,,,,,,,,
0,2021-08-18 10:05:36,305724.3912375411,225932.83387243113,POINT (-82.36024870507056 35.74031839372603),31.274899,4.887723,,,,,,,,,,,,,,,,,,,
0,2021-07-28 19:32:43,298447.3710759865,231993.94225830268,POINT (-82.44297739787162 35.79267084781479),28.7272,2.9869895,,,,,,,,,,,,,,,,,,,
0,2018-05-22 08:48:43,302222.7122031373,233120.1463085898,POINT (-82.40166226315974 35.80398861854505),24.701,5.1491,,,,,,,,,,,,,,,,,,,
0,2020-11-10 02:01:15,289832.5711933171,209555.7705659328,POINT (-82.5293988097526 35.587818543804595),65.541,4.421233,,,,,,,,,,,,,,,,,,,
0,2017-10-04 09:45:01,311253.54540926864,205636.68506329157,POINT (-82.29171374288241 35.55914528984043),134.224,6.733,,,,,,,,,,,,,,,,,,,
0,2019-04-21 01:05:06,279003.05079448276,213789.0761718137,POINT (-82.65053956996462 35.622422839451914),69.903,5.5545993,,,,,,,,,,,,,,,,,,,
0,2017-08-06 15:12:11,266201.3893780381,200391.34602811857,POINT (-82.78612404848592 35.49741889067789),14.817,1.8716666,,,,,,,,,,,,,,,,,,,
0,2021-11-17 21:20:22,295445.51491012407,226879.22579800023,POINT (-82.47418663993258 35.74565501646806),15.5777,1.46503,,,,,,,,,,,,,,,,,,,
0,2019-10-07 15:28:24,312056.2611729487,212150.64293607723,POINT (-82.28524130743271 35.618069205119916),22.158,1.6300666,,,,,,,,,,,,,,,,,,,
0,2017-05-02 08:42:18,296446.95718918456,209036.90837595877,POINT (-82.456253809539 35.58524180125098),33.976,5.0145006,,,,,,,,,,,,,,,,,,,
0,2017-04-26 00:30:56,301417.83150896226,213805.17043241585,POINT (-82.40323752084508 35.62974455809825),44.852,7.0185666,,,,,,,,,,,,,,,,,,,
0,2017-05-12 01:04:54,282775.4623067645,204734.56645592116,POINT (-82.60529107472746 35.54210275832415),46.79,6.2250333,,,,,,,,,,,,,,,,,,,
0,2017-06-07 12:31:53,274460.87657231826,213216.70915068057,POINT (-82.70041366122805 35.61575157839805),26.81,3.8338332,,,,,,,,,,,,,,,,,,,
0,2019-12-28 07:06:41,279930.5280857175,220779.47458048348,POINT (-82.64313888268778 35.68569731915836),43.069,4.1749005,,,,,,,,,,,,,,,,,,,
0,2017-09-28 09:21:43,286949.6255264719,208594.85573005996,POINT (-82.56081145311218 35.57823458201979),21.832,2.9992332,,,,,,,,,,,,,,,,,,,
0,2018-11-17 06:45:17,297656.6714168138,229958.02574809192,POINT (-82.45093678177668 35.77408391071446),35.565,5.1756,,,,,,,,,,,,,,,,,,,
0,2017-11-07 05:56:09,312014.8080332393,214718.11042153713,POINT (-82.2866368608375 35.64118692153928),93.325,10.453366,,,,,,,,,,,,,,,,,,,
0,2019-03-20 22:59:44,300175.7477587329,229992.33444231344,POINT (-82.42310435213035 35.77517894075461),20.482,5.476533,,,,,,,,,,,,,,,,,,,
0,2017-08-28 13:24:10,274132.6102465806,209309.9875876233,POINT (-82.70242675579095 35.58045085324017),21.232,3.1355002,,,,,,,,,,,,,,,,,,,
0,2017-01-15 11:21:30,287894.36374365474,202364.2414963602,POINT (-82.54793762601507 35.52241242466661),13.261,1.4801,,,,,,,,,,,,,,,,,,,
0,2020-09-07 00:12:54,309924.91019822314,224671.31595500023,POINT (-82.31336896362725 35.7302264635516),21.745,6.2329335,,,,,,,,,,,,,,,,,,,
0,2021-04-26 16:07:09,292944.23445740616,207788.4155586159,POINT (-82.49439642183594 35.57288969615768),28.9772,2.75506,,,,,,,,,,,,,,,,,,,
0,2017-11-21 13:26:02,290221.95105920447,195487.50090524252,POINT (-82.51960171394586 35.46121030945398),72.794,6.377067,,,,,,,,,,,,,,,,,,,
0,2021-04-01 03:42:58,286314.12697739754,227420.48939636676,POINT (-82.57529829876813 35.74760884680546),56.0995,3.7874637,,,,,,,,,,,,,,,,,,,
0,2019-09-01 01:34:40,259595.91549897497,217299.62295828556,POINT (-82.8661359226233 35.64742234754292),35.056,2.6697,,,,,,,,,,,,,,,,,,,
0,2019-03-15 16:51:59,287308.5707679151,203496.40727298308,POINT (-82.55483944820118 35.53242247540122),24.412,5.5508,,,,,,,,,,,,,,,,,,,
0,2019-09-25 01:11:32,284256.87658335123,215097.68190358407,POINT (-82.59309948589114 35.63593798290592),9.054,0.49916664,,,,,,,,,,,,,,,,,,,
0,2017-10-24 06:42:50,270769.7651927022,193227.06562026584,POINT (-82.73283484291451 35.434443937385815),89.477,4.620367,,,,,,,,,,,,,,,,,,,
0,2021-05-06 17:02:08,304470.3637651723,198896.829666516,POINT (-82.36397795402675 35.49637639058139),36.7934,3.44736,,,,,,,,,,,,,,,,,,,
0,2017-10-28 23:51:35,296627.51561175747,219512.35070897496,POINT (-82.45828873414192 35.67966516499271),91.705,6.0660663,,,,,,,,,,,,,,,,,,,
0,2018-11-26 12:36:55,299123.64000370336,229454.3431050934,POINT (-82.43452847987125 35.77000518692756),36.641,5.3195667,,,,,,,,,,,,,,,,,,,
0,2017-10-15 18:16:38,273149.36228952237,207667.92920174677,POINT (-82.71259089656076 35.565328747718276),43.098,1.9043334,,,,,,,,,,,,,,,,,,,
0,2019-11-07 20:48:11,268394.58817632415,201513.45192584823,POINT (-82.7624350276184 35.50827788076459),40.453,5.2923336,,,,,,,,,,,,,,,,,,,
0,2018-09-10 03:28:07,303814.9113502756,215991.67850415577,POINT (-82.37760852947467 35.65017966281776),55.291,5.466133,,,,,,,,,,,,,,,,,,,
0,2018-10-19 03:36:10,292695.8827559508,225276.53100512625,POINT (-82.50394379912993 35.73034705134999),37.211,3.1435666,,,,,,,,,,,,,,,,,,,
0,2018-04-12 15:08:04,280447.61520212475,202559.78795698224,POINT (-82.63007040476606 35.52174761874173),13.391,1.4645333,,,,,,,,,,,,,,,,,,,
0,2017-10-14 09:47:17,297890.83605359,204122.95176186244,POINT (-82.43845283581757 35.54142594337377),56.322,2.9742,,,,,,,,,,,,,,,,,,,
0,2019-09-26 11:01:06,302567.4916767175,214291.36068989095,POINT (-82.39073514565297 35.63447897781625),24.254,1.2310333,,,,,,,,,,,,,,,,,,,
0,2019-12-31 03:10:49,260419.0524350743,219819.07052843375,POINT (-82.85813382169391 35.67040347600561),46.07,5.2174997,,,,,,,,,,,,,,,,,,,
0,2021-01-17 22:04:59,286338.8924671991,220787.7003448659,POINT (-82.57238605712143 35.687870228325075),29.011,1.9813298,,,,,,,,,,,,,,,,,,,
0,2018-12-26 13:49:54,281118.9728679492,206139.6412876327,POINT (-82.6241136126466 35.55421618659263),32.304,4.3927,,,,,,,,,,,,,,,,,,,
0,2018-03-07 04:50:43,274430.3342265924,223067.84031844637,POINT (-82.70480804788428 35.70447536418107),26.035,3.7167668,,,,,,,,,,,,,,,,,,,
0,2017-07-29 07:29:41,293501.76363266027,194133.48369379176,POINT (-82.48296424461184 35.45005500535761),33.567,6.153499,,,,,,,,,,,,,,,,,,,
0,2021-03-23 22:40:59,277286.2135028819,207969.38373031624,POINT (-82.66710725105965 35.56942990791558),26.530699,3.24549,,,,,,,,,,,,,,,,,,,
0,2021-06-17 12:57:41,293530.7175218664,208372.6564577353,POINT (-82.48815620200098 35.57833866204202),17.9928,2.05541,,,,,,,,,,,,,,,,,,,
0,2021-10-08 00:10:45,310994.6807816474,207721.35371476173,POINT (-82.29533097132182 35.57784874376304),81.4077,7.2572103,,,,,,,,,,,,,,,,,,,
0,2018-08-03 23:21:42,265079.3759392973,216891.59221312543,POINT (-82.80545307829806 35.645656559288426),30.292,5.0109334,,,,,,,,,,,,,,,,,,,
0,2020-10-07 16:14:31,280660.1483568313,226104.869148552,POINT (-82.63723847351886 35.73390731699959),41.882,4.2913995,,,,,,,,,,,,,,,,,,,
0,2019-01-24 07:35:20,295904.365402789,207523.2172539229,POINT (-82.46165515740631 35.57143532768607),68.188,5.6860666,,,,,,,,,,,,,,,,,,,
0,2021-02-28 06:50:44,285006.5828301099,196358.07688805973,POINT (-82.57737200011078 35.46737272719237),21.4217,4.2828064,,,,,,,,,,,,,,,,,,,
0,2018-07-16 05:30:59,285043.72747405904,198222.8258206324,POINT (-82.57770333794852 35.48418310518302),18.22,2.1859667,,,,,,,,,,,,,,,,,,,
0,2018-08-30 05:53:41,294610.3628245119,226853.29451552025,POINT (-82.48340479565911 35.74515768375297),41.431,5.675267,,,,,,,,,,,,,,,,,,,
0,2019-03-02 12:48:44,304995.21510061785,211602.82161272372,POINT (-82.3629396678936 35.611003118416804),24.82,4.612167,,,,,,,,,,,,,,,,,,,
0,2017-05-02 17:55:01,268976.9865635206,193601.04951039093,POINT (-82.7527224251885 35.437203580696796),51.321,7.1688333,,,,,,,,,,,,,,,,,,,
0,2018-11-18 01:19:20,312999.56119531137,197893.38862871003,POINT (-82.2696507990377 35.48990461002034),46.664,6.218567,,,,,,,,,,,,,,,,,,,
0,2021-05-20 03:23:57,294951.5020343773,204709.48454238693,POINT (-82.47107624035807 35.54578788632337),17.6992,2.5168767,,,,,,,,,,,,,,,,,,,
0,2020-12-19 15:11:21,313059.4559413651,197481.94774668533,POINT (-82.26884171613307 35.48621559680717),30.629,3.1232,,,,,,,,,,,,,,,,,,,
0,2019-03-06 17:41:30,311024.6104192697,223847.15290475084,POINT (-82.30091622300765 35.72313208025375),30.371,7.283133,,,,,,,,,,,,,,,,,,,
0,2018-06-17 12:25:07,292188.4331981142,219103.4803053673,POINT (-82.50713952145082 35.674578503696736),38.816,6.0283337,,,,,,,,,,,,,,,,,,,
0,2018-11-11 17:16:59,289445.13043963205,196675.93731940584,POINT (-82.5286205157886 35.47166785621726),28.015,4.4884334,,,,,,,,,,,,,,,,,,,
0,2018-10-18 05:15:21,309881.99778392556,223226.46906170069,POINT (-82.31331007935104 35.717197542327256),107.277,8.675632,,,,,,,,,,,,,,,,,,,
0,2020-05-22 11:29:22,265992.91351827764,197908.39892606591,POINT (-82.78737642099033 35.47498176668277),37.8,5.4473667,,,,,,,,,,,,,,,,,,,
0,2020-04-11 04:33:49,292380.5792475665,229809.26045050364,POINT (-82.5091980381817 35.771077043864466),22.947,2.8045666,,,,,,,,,,,,,,,,,,,
0,2018-06-12 10:26:02,310071.60828277544,210905.05945342133,POINT (-82.30668009097258 35.60625398401917),142.32,14.922067,,,,,,,,,,,,,,,,,,,
0,2018-12-11 07:43:33,302297.18105443637,200059.6490337005,POINT (-82.38835552032461 35.50618605259169),42.571,6.300166,,,,,,,,,,,,,,,,,,,
0,2020-11-28 03:32:15,269447.7377896399,212776.11396186787,POINT (-82.75552929166076 35.61008632437746),40.04,3.4946334,,,,,,,,,,,,,,,,,,,
0,2018-03-05 23:39:42,276004.9731702638,200325.76420237316,POINT (-82.67810908398806 35.5001497193271),32.124,4.6701336,,,,,,,,,,,,,,,,,,,
0,2021-10-09 19:14:01,292626.1803574884,219269.45397100243,POINT (-82.50237147977323 35.676212889066065),41.459297,4.614306,,,,,,,,,,,,,,,,,,,
0,2019-05-24 07:36:20,305502.0984267687,208136.8628762082,POINT (-82.3560546457563 35.57993368491112),42.451,3.6550667,,,,,,,,,,,,,,,,,,,
0,2017-01-21 10:51:31,295891.9196566675,218110.94555954312,POINT (-82.46586988291472 35.66680975997912),12.781,1.8372666,,,,,,,,,,,,,,,,,,,
0,2017-03-12 00:50:33,302316.65627105825,204307.19468694608,POINT (-82.38973954420244 35.54445752078874),16.413,1.4782335,,,,,,,,,,,,,,,,,,,
0,2019-04-09 02:21:07,296566.6700286345,204679.07617171467,POINT (-82.45326116621219 35.54602161768744),7.838,1.3590333,,,,,,,,,,,,,,,,,,,
0,2020-05-02 14:07:47,299664.1511307223,233989.19395311913,POINT (-82.43028682339809 35.811023614069256),60.224,5.8588333,,,,,,,,,,,,,,,,,,,
0,2018-12-09 22:52:33,277323.6651872837,223470.67184313817,POINT (-82.67302062488172 35.7090727360934),37.484,3.8046,,,,,,,,,,,,,,,,,,,
0,2019-02-05 03:20:37,280694.2264250069,211158.4059042503,POINT (-82.63081994702944 35.599285143705984),24.613,2.1606667,,,,,,,,,,,,,,,,,,,
0,2020-05-09 13:52:58,306567.57460212853,200297.50065539044,POINT (-82.34139391353482 35.50963339269278),72.305,6.272534,,,,,,,,,,,,,,,,,,,
0,2020-05-31 13:42:44,301796.98863821855,222969.07926982743,POINT (-82.40252098174919 35.71241424559022),44.902,5.147467,,,,,,,,,,,,,,,,,,,
0,2021-02-10 05:04:51,269274.56757953943,210056.51720156812,POINT (-82.75630375955096 35.5855305784994),23.431599,2.1248164,,,,,,,,,,,,,,,,,,,
0,2017-09-07 17:40:38,260925.16197406047,214296.52335665797,POINT (-82.85018197634392 35.62083889350309),32.736,4.5656667,,,,,,,,,,,,,,,,,,,
0,2018-06-14 07:24:20,269359.3849993473,196829.460223544,POINT (-82.7498563925296 35.46641474785286),52.286,10.066,,,,,,,,,,,,,,,,,,,
0,2021-02-19 23:08:57,267908.5153880177,198623.27875369217,POINT (-82.7665811035035 35.48207800260462),19.3498,3.74307,,,,,,,,,,,,,,,,,,,
0,2019-12-06 13:18:58,274499.8136362695,205570.55919027937,POINT (-82.69684162319498 35.54689034889459),38.576,3.0629334,,,,,,,,,,,,,,,,,,,
0,2017-07-11 19:26:08,298463.2187657352,225119.83335380728,POINT (-82.44016729187055 35.73075333293689),22.743,4.2541327,,,,,,,,,,,,,,,,,,,
0,2019-07-21 21:01:14,280236.86925460555,208236.15322003912,POINT (-82.63468362421231 35.57281089371455),34.636,5.0102663,,,,,,,,,,,,,,,,,,,
0,2020-08-30 20:00:46,284430.4334146532,200101.35915365643,POINT (-82.58520555487598 35.50090609531825),24.939,7.3107667,,,,,,,,,,,,,,,,,,,
0,2018-05-22 19:40:04,267400.3094400747,210428.91915119064,POINT (-82.77712701288199 35.58824408440089),37.656,6.4851995,,,,,,,,,,,,,,,,,,,
0,2019-10-06 07:30:04,303614.5632368465,233779.08283082835,POINT (-82.3865197275736 35.810353219395246),13.031,1.3334999,,,,,,,,,,,,,,,,,,,
0,2018-05-18 02:53:20,292345.4429599116,229126.34506107823,POINT (-82.50931944936788 35.7649142589388),21.68,2.9525666,,,,,,,,,,,,,,,,,,,
0,2019-05-25 00:15:10,268870.4619992819,195243.5324100807,POINT (-82.75457898876675 35.45196247974112),39.947,3.1680996,,,,,,,,,,,,,,,,,,,
0,2019-02-03 00:57:41,303186.4657894686,207722.45760252705,POINT (-82.38143468229386 35.57549220296013),30.098,3.5450997,,,,,,,,,,,,,,,,,,,
0,2019-03-05 11:00:22,302243.8391301473,197190.22466360056,POINT (-82.38786388579666 35.480319237235676),33.916,6.6953664,,,,,,,,,,,,,,,,,,,
0,2021-05-13 02:51:45,284579.08381413826,198949.43256849775,POINT (-82.58310979109412 35.490577578603336),18.2017,1.9692465,,,,,,,,,,,,,,,,,,,
0,2017-11-16 12:49:40,306157.6270736998,198917.8511393791,POINT (-82.3453982990217 35.49707964999227),87.356,7.0094004,,,,,,,,,,,,,,,,,,,
0,2020-05-29 20:00:08,297517.4256453653,220362.35141033272,POINT (-82.44878952169591 35.68760118795675),52.745,5.6251664,,,,,,,,,,,,,,,,,,,
0,2019-01-01 15:20:01,270666.18493458413,215684.79670096043,POINT (-82.74329994400588 35.63670081720885),46.914,5.7523007,,,,,,,,,,,,,,,,,,,
0,2020-09-05 01:30:26,270029.7675016416,192567.0379115709,POINT (-82.74070566324262 35.42824743046651),40.767,7.3843994,,,,,,,,,,,,,,,,,,,
0,2020-08-24 19:32:34,289484.1915905319,207208.5837447692,POINT (-82.53231930659862 35.5665627682568),50.826,7.079867,,,,,,,,,,,,,,,,,,,
0,2017-09-11 00:28:16,287786.2987357876,199814.0522503174,POINT (-82.54812359583991 35.49940456315075),31.856,4.4125338,,,,,,,,,,,,,,,,,,,
0,2018-09-12 02:08:08,270355.9807887423,208204.06630976283,POINT (-82.74360847334647 35.56921268234811),16.557,1.6517667,,,,,,,,,,,,,,,,,,,
0,2019-12-21 15:14:10,284425.1048369537,201138.8159319614,POINT (-82.58567724142713 35.51025004290986),32.489,3.9478998,,,,,,,,,,,,,,,,,,,
0,2017-06-21 08:31:55,314777.6148511278,199774.1083923568,POINT (-82.25074277199332 35.50737484903889),22.908,5.1248,,,,,,,,,,,,,,,,,,,
0,2020-04-08 01:30:34,293361.9433719152,202459.30116298067,POINT (-82.48772538785934 35.525014919803375),26.939,2.4162002,,,,,,,,,,,,,,,,,,,
0,2018-11-28 12:16:00,268711.99080584646,198683.0461501372,POINT (-82.75775754893135 35.48289078996098),41.571,5.020433,,,,,,,,,,,,,,,,,,,
0,2020-12-31 17:39:03,285437.1482020046,222945.52762913116,POINT (-82.5832030006746 35.707014659750264),29.011,2.9401002,,,,,,,,,,,,,,,,,,,
0,2018-06-07 17:08:45,270625.39062132704,213152.41689583837,POINT (-82.7426960946303 35.61387666731552),30.206,7.1406665,,,,,,,,,,,,,,,,,,,
0,2018-02-20 14:20:50,316069.6559832852,198818.86586050031,POINT (-82.23616352794049 35.4991492125757),57.807,6.295533,,,,,,,,,,,,,,,,,,,
