X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,geometry,Sort_Date,IsLandslide
292596.73478217615,201563.98998288155,,,,,,,,,,,,,,,,,,,,POINT (292596.73478217615 201563.98998288155),,0
311296.45911671256,196948.54323633277,,,,,,,,,,,,,,,,,,,,POINT (311296.45911671256 196948.54323633277),,0
306873.3667825411,221471.19371665872,,,,,,,,,,,,,,,,,,,,POINT (306873.3667825411 221471.19371665872),,0
291621.4781574693,195133.2000272134,,,,,,,,,,,,,,,,,,,,POINT (291621.4781574693 195133.2000272134),,0
287953.52879655367,211060.44927562456,,,,,,,,,,,,,,,,,,,,POINT (287953.52879655367 211060.44927562456),,0
294751.14976582484,203876.8578712273,,,,,,,,,,,,,,,,,,,,POINT (294751.14976582484 203876.8578712273),,0
269772.38437140733,203012.70001059305,,,,,,,,,,,,,,,,,,,,POINT (269772.38437140733 203012.70001059305),,0
270456.18737176183,218888.83480595244,,,,,,,,,,,,,,,,,,,,POINT (270456.18737176183 218888.83480595244),,0
290862.33389584965,230600.15528114742,,,,,,,,,,,,,,,,,,,,POINT (290862.33389584965 230600.15528114742),,0
302636.9408337584,232103.56863652493,,,,,,,,,,,,,,,,,,,,POINT (302636.9408337584 232103.56863652493),,0
303995.16885467665,215490.58536511924,,,,,,,,,,,,,,,,,,,,POINT (303995.16885467665 215490.58536511924),,0
312674.5027572546,212436.65407875847,,,,,,,,,,,,,,,,,,,,POINT (312674.5027572546 212436.65407875847),,0
289813.26119848224,203576.14951895553,,,,,,,,,,,,,,,,,,,,POINT (289813.26119848224 203576.14951895553),,0
287401.62311392,206132.94910164116,,,,,,,,,,,,,,,,,,,,POINT (287401.62311392 206132.94910164116),,0
263647.03029759164,220340.75069469525,,,,,,,,,,,,,,,,,,,,POINT (263647.03029759164 220340.75069469525),,0
269519.4519137236,211883.40219341996,,,,,,,,,,,,,,,,,,,,POINT (269519.4519137236 211883.40219341996),,0
277007.6534033538,198953.89377913042,,,,,,,,,,,,,,,,,,,,POINT (277007.6534033538 198953.89377913042),,0
