IsLandslide,Event_Date,Sort_Date,Random_Date,X,Y,Elevation_m,Slope_deg,Soil_Depth_cm,Avg_Rainfall_30day,Max_Rainfall_30day,Max_Rainfall_3day,R1d,R3d,R7d,R30d,API_14,County,MUKEY,MUSYM,GlobalID,OBJECTID,Data_Type,Source_Period
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,268913.230700001,199742.534000002,,,,8.332733330798025,163.72000122070312,0.0,0.0,0.0,2.619999885559082,249.98199992394075,130.7156093787019,Buncombe,,,{AF4C02BB-30FC-4D98-B38A-B59D296AF4A9},60880.0,Landslide,1980_2021
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,269363.5198,194740.923099998,,,,10.099566661558734,192.5260009765625,0.0,0.0,0.0,5.810999870300293,302.98699984676205,160.41017391456876,Buncombe,,,{9DB0B13D-6396-4497-A084-D831B2577FE6},59143.0,Landslide,1980_2021
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,270712.609702996,195163.949986,,,,10.099566661558734,192.5260009765625,0.0,0.0,0.0,5.810999870300293,302.98699984676205,160.41017391456876,Buncombe,,,{DE41599D-A3EF-4028-B2AF-C15A6D5E0834},58079.0,Landslide,1980_2021
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,271895.041100003,211471.022599999,,,,7.578733213494221,149.08999633789062,0.0,0.0,0.0,6.763000011444092,227.36199640482664,119.40596519556544,Buncombe,,,{82DEF1B8-E916-411E-A4EA-0E0365691C9A},58081.0,Landslide,1980_2021
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,274091.8486,196498.5748,,,,10.974299800147612,211.2599945068359,0.0,0.0,0.0,6.314000129699707,329.2289940044284,175.01021127704522,Buncombe,,,{31A905A8-C8F8-4E7D-8361-B3DB20467B18},59138.0,Landslide,1980_2021
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,274155.238200001,196642.305500001,,,,10.974299800147612,211.2599945068359,0.0,0.0,0.0,6.314000129699707,329.2289940044284,175.01021127704522,Buncombe,,,{9CB57B7B-0852-4A04-AA91-E8B56077D145},58848.0,Landslide,1980_2021
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,274236.265000001,196177.030200001,,,,10.974299800147612,211.2599945068359,0.0,0.0,0.0,6.314000129699707,329.2289940044284,175.01021127704522,Buncombe,,,{576C4F53-E27A-46EF-A81B-2B2BEB9A8A9F},59139.0,Landslide,1980_2021
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,276977.151799999,209919.138999999,,,,7.553866687044501,147.76300048828125,0.0,0.0,0.0,8.170000076293945,226.61600061133504,118.79766920837936,Buncombe,,,{BC9C311A-753E-4DEB-A5C9-F197FF1939FC},58072.0,Landslide,1980_2021
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,276982.017399997,210173.183499999,,,,7.553866687044501,147.76300048828125,0.0,0.0,0.0,8.170000076293945,226.61600061133504,118.79766920837936,Buncombe,,,{B94766B1-1124-48A0-87FF-F51686DD28F8},58070.0,Landslide,1980_2021
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,277020.884599999,210096.255199999,,,,7.553866687044501,147.76300048828125,0.0,0.0,0.0,8.170000076293945,226.61600061133504,118.79766920837936,Buncombe,,,{1CC71DDD-A855-4EDB-A384-94990F1FB650},58071.0,Landslide,1980_2021
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,277058.548811354,210219.775711354,,,,7.553866687044501,147.76300048828125,0.0,0.0,0.0,8.170000076293945,226.61600061133504,118.79766920837936,Buncombe,,,{D151592A-69F9-40F5-986E-53C9E11457C7},58069.0,Landslide,1980_2021
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,277082.840099998,210349.298,,,,7.553866687044501,147.76300048828125,0.0,0.0,0.0,8.170000076293945,226.61600061133504,118.79766920837936,Buncombe,,,{3790C10B-47FA-4068-ADEF-8B210F0296D1},58054.0,Landslide,1980_2021
1,2004-09-16 17:00:00,2004-09-16 17:00:00,,280044.940700002,200164.847800001,,,,8.317400192469359,158.29600524902344,0.0,0.0,0.0,3.8239998817443848,249.52200577408075,130.83430771968364,Buncombe,,,{DE66FDC0-E14B-45B1-B9F6-BCC776BE8C98},59197.0,Landslide,1980_2021
1,2005-01-10 00:00:00,2005-01-10,,309707.939000003,224979.781199999,,,,0.8566666709052192,5.256999969482422,5.256999969482422,0.0,6.804000020027161,7.710000038146973,7.710000038146973,6.825860957147004,Buncombe,,,{50BEFE2A-33D4-49AB-A4D4-31088A80DEBF},59122.0,Landslide,2005_2010
1,2005-01-10 00:00:00,2005-01-10,,311465.130500004,224229.676199999,,,,1.0112222499317594,6.201000213623047,6.201000213623047,0.0,6.9270002245903015,9.101000249385834,9.101000249385834,7.819102387792308,Buncombe,,,{1FBCBC6A-DF04-4AA3-80D8-EA65E6716927},58024.0,Landslide,2005_2010
1,2005-01-10 00:00:00,2005-01-10,,311493.540100001,224218.409200001,,,,1.0112222499317594,6.201000213623047,6.201000213623047,0.0,6.9270002245903015,9.101000249385834,9.101000249385834,7.819102387792308,Buncombe,,,{11C3A2BF-384C-4E7D-A2BC-E1BD700DA91F},58023.0,Landslide,2005_2010
1,2005-01-11 00:00:00,2005-01-11,,307863.539800003,226780.522999998,,,,0.7710000038146972,5.256999969482422,5.256999969482422,0.0,5.256999969482422,6.804000020027161,7.710000038146973,6.35530507663445,Buncombe,,,{C168B7E6-AE05-4E51-A429-B3FB6C80825C},58047.0,Landslide,2005_2010
1,2005-02-25 00:00:00,2005-02-25,,297772.001599997,209321.451299999,,,,2.2071333060661953,20.768999099731445,17.5939998626709,3.2109999656677246,20.804999828338623,42.60499894618988,66.21399918198586,43.690409669278374,Buncombe,,,{D2EDBD68-A995-49E0-B9B1-5CE28D8578F4},57948.0,Landslide,2005_2010
1,2005-02-25 00:00:00,2005-02-25,,298048.144599997,209361.830200002,,,,2.2071333060661953,20.768999099731445,17.5939998626709,3.2109999656677246,20.804999828338623,42.60499894618988,66.21399918198586,43.690409669278374,Buncombe,,,{AB483B6E-606A-48A2-882A-CCF3DBC6BB8F},57949.0,Landslide,2005_2010
1,2005-04-15 00:00:00,2005-04-15,,293288.683200002,215520.274099998,,,,4.131599995493889,28.516000747680664,12.949999809265137,12.949999809265137,23.847999572753903,34.084999561309814,123.94799986481668,56.521487297687685,Buncombe,,,{84DE872E-BDE3-4716-9779-FCB3C9B5B100},58237.0,Landslide,2005_2010
1,2005-05-11 00:00:00,2005-05-11,,301676.953400001,221776.3895,,,,2.237900008195235,18.163000106811523,0.0,0.0,0.0,2.412000013398938,67.13700024585705,20.47057964551232,Buncombe,,,{B45EC937-033E-44FC-848D-B68CD783798D},58159.0,Landslide,2005_2010
1,2005-07-07 00:00:00,2005-07-07,,314129.586978264,200111.68468841,,,,8.796266654133797,61.5099983215332,13.758000373840332,1.2549999952316284,15.436000376939774,78.04900172352791,263.8879996240139,126.46252219352634,Buncombe,,,{430B4290-D951-4EAF-B303-7C61D2E7C4FD},58216.0,Landslide,2005_2010
1,2006-05-01 00:00:00,2006-05-01,,291228.618600003,198370.146899998,,,,3.414700006476293,27.410999298095703,0.0,0.0,0.0,25.523000478744507,102.4410001942888,52.59699362838422,Buncombe,,,{F448458D-07FE-4DF2-B5B4-33104D94A360},59184.0,Landslide,2005_2010
1,2006-06-18 00:00:00,2006-06-18,,291240.65898107,198094.557280201,,,,2.242800008125293,19.732999801635746,0.0,0.0,0.0,12.052000343799593,67.28400024375878,22.44772497424453,Buncombe,,,{8A608E92-6EF5-4495-8C42-5D566C809CCB},61413.0,Landslide,2005_2010
1,2006-10-26 00:00:00,2006-10-26,,304052.827500001,222168.773600001,,,,2.831299990415573,26.239999771118164,0.0,0.0,0.0,10.63999992609024,84.9389997124672,43.84116049717603,Buncombe,,,{2183E343-3971-4B05-8F44-FD675D5A64F9},59088.0,Landslide,2005_2010
