X,Y,slope,rainfall,IsLandslide
292418.915100001,218864.933400001,36.131064945665074,94.46658590286492,1
289221.290700004,212651.340399999,77.46179246391986,84.45093075576776,1
292565.325000003,224533.0211,40.20874814346286,98.1029271339892,1
301288.633400001,230783.271600001,16.087091183314225,95.00891864935953,1
301321.916000001,230854.173799999,62.203280296224044,95.16517768550867,1
301363.111500002,231097.4265,62.69173026673533,95.54126667374956,1
294492.468599997,221387.920200001,19.392175950645004,89.83579952648446,1
294492.894299999,221449.072299998,67.39942842570396,89.74359666660683,1
294543.634923846,221202.254578511,77.02005748231474,90.25222133674869,1
315217.255199999,198839.6877,62.26993254131672,138.5154808104949,1
273959.977399997,199294.471700001,67.66375543354906,101.48825363187868,1
274029.764899999,199395.889199998,32.81643731871057,100.45726478177362,1
274684.3477,198228.850099999,66.72784268239836,110.18920357974038,1
275979.351899996,198941.195799999,14.777996138794043,107.03593338147476,1
276486.747500002,198576.600000001,49.7314201673915,109.77500658893477,1
312917.055699997,204596.292300001,50.867537774078684,118.53284261543794,1
312896.266000003,204623.284699999,43.884305331389164,118.49929333174029,1
277169.203500003,199462.112199999,22.187925407231884,109.57701790467507,1
277056.746600002,199408.873300001,38.20630622740549,109.32868089001323,1
277232.458800003,199611.4186,27.303625016586572,109.40121384997916,1
277162.503399998,199737.891800001,20.45905485432508,108.99547414205675,1
277019.888400003,196464.5372,46.40714372097358,118.85801616129463,1
276946.3574,196841.473499998,27.671358604886482,117.33475824209253,1
277546.771399997,196739.047400001,59.485300100446274,116.75600790513984,1
318012.439125623,202369.548917982,67.18720951183403,127.12866919153447,1
273336.802000001,198733.800299998,29.848579514668934,106.07093639275246,1
312646.016599998,203049.2621,55.203701329497804,118.24052137557202,1
312614.8926,202985.910599999,76.73439290536213,118.17027139259585,1
312631.341700003,203071.9461,74.05020405630418,118.21775998974671,1
304750.848899998,202893.7412,11.639751540418173,107.6545419580387,1
313756.401000001,202217.938099999,47.966558478454864,119.45818273621626,1
314082.299000002,200487.550999999,54.99269269792011,121.53935388461555,1
313309.555299997,200441.144400001,82.83973618795564,115.92079489126937,1
302021.006399997,223662.391100001,54.85739922967809,111.37987592293659,1
301871.381700002,223876.770599999,56.84905227012967,110.06648417892356,1
301706.839500003,221932.329799999,50.580694455431534,116.19178011292902,1
304674.343955282,224619.214791408,31.7152756916121,119.44598270863602,1
266751.9749,199541.735100001,59.75504023293034,112.38529283293273,1
268913.230700001,199742.534000002,88.90971781651209,102.44589881484814,1
266772.209600002,197438.532400001,14.068707052153668,114.77645796182222,1
269374.075300001,206684.954700001,77.33398214611218,96.99770342348639,1
275190.448100001,197917.515700001,29.784709588513877,111.99318838204687,1
270152.894000001,208164.583700001,85.3954186522899,96.0770934041367,1
272702.465899996,210829.794399999,71.63366679508361,93.82690418165035,1
269981.387000002,213315.764699999,22.187925407231884,90.06386460102303,1
269978.608599998,213369.381000001,49.36493726493295,90.02581288642452,1
269976.4023,213392.556400001,44.72610449605773,90.00696504347853,1
271874.306900002,207671.903999999,82.37869694563169,96.4860707134742,1
267444.672200002,218201.662799999,69.30641080523766,91.18106922919269,1
267495.0185,218179.427999999,52.99287387169888,91.15732143546558,1
266010.9344,219597.661200002,28.24316803888427,89.48247760539164,1
266020.921999998,219593.504299998,24.46813878518603,89.48239712382382,1
264848.489299998,217807.999200001,86.84743231306355,92.39960269414415,1
264882.129500002,217402.473999999,87.30542746939498,93.51277671919644,1
265964.988499999,218699.912700001,67.53276066548972,90.76681798678614,1
266104.169799998,218937.172800001,59.373854078126925,90.31471088671194,1
266109.028099999,218981.285100002,77.86914092028827,90.21465482059352,1
266460.595399998,219501.530900002,60.003675201827996,89.56047133510498,1
265263.659599997,218755.196400002,55.64615783328838,90.31775610058654,1
268439.044200003,220470.867699999,60.010688549052865,87.93366729858472,1
262529.643399999,216118.591699999,53.46167430444381,97.49535202190843,1
262140.619000003,220544.513999999,53.676836866997206,96.2921615266273,1
262189.538099997,220666.302900001,3.3345002657564264,96.6448093337599,1
262010.469265547,220827.733355767,25.744237680009864,98.13459002439403,1
262041.816399999,220833.1171,42.794328989341636,98.06765737651051,1
